"","...analysis.STAR_assembly_Gencode.TeissandierMulti.AD_3501Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_3501Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_3502Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_D35Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.G_3501Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.GIBCO_D35Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.T_3501Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.T_3502Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.TCLAB_D35Aligned.sortedByCoord.out.bam"
"WASH7P",0.0339563407350782,0.152156974572833,0.129116058253901,-0.188020399328619,0.434442766201946,0.240536404977008,-0.0126131341681672,-0.272115229461972,-0.517459781782001
"MIR6859-1",-0.576644605309968,0.542704887398091,-0.175399208609656,-0.356301769025752,0.337330599185897,0.792912844059328,-0.266546814032122,0.157197312923388,-0.455253246589206
"ENSG00000268903",-0.420316465622092,0.151227964602696,-0.0783042635136868,-0.572675977474349,0.242257912183065,-0.500838786281276,0.417335380553201,1.30245394014373,-0.54113970459129
"ENSG00000269981",-1.12098277170313,-0.0777715261468093,-0.523178671534095,0.381060259120675,0.109997045710657,0.400885049225123,-0.0721878591067973,1.06176893868665,-0.159590464252277
"ENSG00000241860",-0.544118615853862,-0.545871144729362,-0.810677908730339,0.119637843972201,-0.141361060638595,0.113592902069912,0.300984160200596,0.843814641485653,0.663999182223797
"WASH9P",-0.260832971848449,-0.144829947040886,-0.37024474010258,0.717940577851077,0.182459464674529,0.824998019406566,-0.537091956240025,-0.562772274721929,0.150373828021699
"ENSG00000228463",2.09545451845017,-1.50990490045475,-1.47642533466058,-1.05240111001355,-0.359491505183167,0.644985556690575,0.556938614796206,0.489240870588171,0.611603289786932
"ENSG00000237094",0.0381133828101943,0.310294078613134,-0.077592486289138,-0.522269479242735,0.170238285038525,-0.0723763180156851,0.0576545707407039,0.687349946942097,-0.591411980597095
"ENSG00000250575",0.196282743745158,0.456772964257311,0.0174272583300237,-0.915224449517823,0.585342052250061,-0.0886685275956665,-0.0378306912687352,0.772937913242748,-0.987039263443073
"ENSG00000230021",0.270884907096896,0.579522942536178,0.240530118460252,-0.781384026522161,0.400334353833356,-0.223943990977633,0.332329185455923,0.427083881906325,-1.24535737178914
"MTND1P23",0.949309956175716,0.560006211912387,1.46970781564446,-2.13686076837851,1.7386915478931,-1.70923795955119,0.886603275415273,0.683191483913671,-2.44141156302491
"MTND2P28",1.54801497257821,0.791060562104335,0.874564326214059,-1.62009796428796,1.22690965787126,-1.65958009418191,0.985583551089554,-0.0501010962886532,-2.09635391509887
"MTCO1P12",1.04303098913176,0.680397858318068,1.08425112706882,-1.41753637290142,1.03016054386826,-1.87472161046869,0.843364288205018,0.323883467483084,-1.71283029070489
"MTATP6P1",-0.558728991610162,-0.816208747694715,-0.653568939239791,1.22812700333876,0.161338487932005,1.20256863069928,-0.774207757418695,-0.662634260337495,0.873314574330813
"ENSG00000228327",0.108082200199898,0.311459884543673,-0.0236199630875564,-0.392055015666093,0.0635786294691796,0.0180670043346574,0.0166351476152062,0.465998269461102,-0.568146156870061
"LINC01409",-0.0976625292699789,0.260613269591203,-0.394886854768045,0.128759837415789,-0.0326859905316981,0.182410069864872,-0.204574549778551,0.373024671940473,-0.214997924464063
"ENSG00000230092",0.250425443529462,0.377301065031007,-0.00674505746333021,0.356309168734656,0.216125990622943,-0.313016035399427,0.0436007233941085,-0.599265685336397,-0.324735613113022
"LINC01128",0.00232101253715289,-0.0970745288653028,0.305882710471211,0.319653108123575,0.212107579481308,-0.0240442128896268,0.169606312583518,-0.736119683173193,-0.152332298268642
"LINC00115",-0.570614172040268,-0.00276018920933652,-0.376703815130437,-0.685250814478189,0.374174643064491,0.285340500662548,0.140151967958143,0.746481061356561,0.0891808178164899
"ENSG00000272438",0.796376264437942,0.442897497833268,0.591571092473373,0.523329806919023,0.356684489275906,-1.44539090848768,0.488912549060218,-0.420628266628244,-1.33375252488381
"ENSG00000230699",1.20958458652497,0.581540625489712,0.53721454288099,1.02527269190318,0.341282674926661,-0.686115642517357,0.547113402251232,-2.06899158024215,-1.48690130121722
"LINC02593",0.971307807864736,0.786561028692164,1.02246061937899,1.31004196297215,0.0824538172173865,-1.27367669947435,0.480465531811404,-1.81181254067362,-1.56780152778886
"SAMD11",0.795708643832935,0.661584914027143,0.756749006102218,1.62886630147233,-0.2126761190448,-1.06921798390663,0.39991766864544,-1.59544350063397,-1.36548893049466
"NOC2L",-0.332972004556379,-0.275617158226985,-0.295482074377651,0.645498190036601,-0.233174208383943,0.25201977533849,-0.26947725759199,-0.0747295241535033,0.583934261915365
"KLHL17",0.170170292944501,0.0774863518537821,0.389134749805706,0.0505201143934642,0.0539153368786414,-0.0689748556915117,-0.0366006446658869,-0.612164791236764,-0.0234865542819298
"ENSG00000272512",-0.790484377957635,-0.984080228581584,-0.790434924023021,0.488599477202441,-0.753087286406344,0.828239486454682,-0.190597883303332,1.06336121326557,1.12848452334922
"HES4",-1.20946144825219,-1.39100729228383,-1.36716935013987,0.940685166309748,-0.039340209552436,1.81102285885372,-0.597830465092362,0.301736287995839,1.55136445216139
"ISG15",-0.793355726380039,-0.459758001767943,-1.07389825703195,0.783259548592202,-0.252520310296108,1.35961303064514,-1.27413509530692,0.571811981143193,1.13898283040243
"AGRN",-0.577564043838314,-0.182974583798316,-0.29407578802299,0.230365660131348,-0.445432878651109,0.799511223379133,-0.574063897772867,-0.11924566437124,1.16347997294436
"ENSG00000217801",-0.162910380903611,0.329071800866309,0.0809840939408852,0.656419045910917,0.759789009775868,-0.209105993149203,-0.0544296362517438,-0.676056513906319,-0.723761426283104
"C1orf159",0.149638167901601,0.0795827923841195,-0.0264463475403947,0.315572281923732,0.13045917005766,-0.122681305846011,0.191521237303022,-0.267084579121576,-0.450561417062153
"SDF4",-0.290040235216971,-0.14348839704268,-0.200435719204124,0.404827865685717,-0.134294409999267,0.190596081566162,-0.229637413080606,0.085741379499523,0.316730847792252
"B3GALT6",0.452573445471914,-0.0411020858311204,0.318764007597521,0.537012356310645,0.0281418934473523,-0.0759412635547569,-0.0290610698889333,-0.673415307719607,-0.516971975833012
"C1QTNF12",-1.57923719736149,-0.486639446674495,-1.7067234792538,0.761830574984711,-0.330967134854783,1.07650206281537,-1.31582785877559,1.6640715309416,1.91699094817847
"ENSG00000260179",-0.437645169062833,-0.443314250033106,-0.822730773112432,-0.500331618098984,-0.177215515416017,0.281510175908441,-0.381120004410802,1.22226962240231,1.25857753182342
"UBE2J2",-0.202124253097647,-0.245481876366305,-0.126141245203147,-0.00617297459948674,0.0266919260595184,0.123948491790392,-0.0371114467493809,0.217479113824968,0.248912264341095
"LINC01786",0.17956977292372,-0.147094882944372,0.284496582817521,0.46851765733403,-0.600967132683318,-0.0986427870694598,0.313577157725004,-0.10144558612371,-0.298010781979416
"SCNN1D",0.665567717713352,0.512187831768911,0.235622973916283,0.372592789086301,0.00334510817417533,-0.35211501411142,-0.108787572549285,-0.438603644235472,-0.889810189762842
"ACAP3",-0.172370307284179,-0.241334958053801,-0.15885032323675,0.55830346380124,-0.132962535498393,0.305512286284876,0.00039111768475486,-0.527405522336263,0.368716778638515
"PUSL1",-0.714135701813377,-0.810088314329975,-0.376719330778673,0.674510603113441,-0.256668622362103,0.749446403061579,-0.544484181449258,0.361194517213767,0.916944627344598
"INTS11",-0.224396415168419,-0.294323469978832,-0.332610138920574,0.10610847697777,-0.05142827204536,0.343155304976588,-0.143074037864941,0.198593488589536,0.397975063434238
"ENSG00000240731",-0.639815997422807,-0.734817336934349,-0.67691853826964,0.567664044608737,-0.132789104991819,0.906239249134469,-0.444320722851628,0.00549059634879634,1.14926781037824
"CPTP",0.404244316752583,-0.262415805310494,0.144953643727958,-0.0353950013251256,0.402181254859674,-0.32722463976381,0.0350380122846832,-0.204908715163887,-0.15647306606158
"TAS1R3",0.287866903775561,-1.17316870597547,-0.648581277617993,0.846116981669868,0.0843696638047469,1.01372938800671,-0.467373672281573,-0.791824274941439,0.848864993559592
"DVL1",-0.216141896140294,-0.107737639247795,0.0301641460725799,0.176237314822262,0.112152632205211,0.0616706426589033,-0.113732958828223,-0.115423857976404,0.172811616433759
"MXRA8",0.594197004266651,0.0301551479787463,0.0333908168157473,-0.0839892063877592,-0.59548495761368,-1.31859732031988,0.821231330219505,0.296922102468639,0.222175082572035
"AURKAIP1",-0.538188852184004,-0.458253102367221,-0.536744183108089,0.513988334575774,-0.225155667962016,0.382681916227834,-0.413316019739759,0.524001933715492,0.750985640841993
"CCNL2",-0.069514994465588,-0.0427585047770647,-0.166159004469134,0.0816215511301328,-0.183387224942141,0.100643486645138,0.0498079451236331,-0.0346074719071598,0.264354217662182
"MRPL20-AS1",0.0438355379483113,-0.0701523681385017,-0.030495981450974,0.435089242044941,-0.0947340794502463,0.341340222581088,-0.353293329903692,-0.471356496776687,0.199767253145763
"MRPL20",0.170955559686935,0.211362524562582,0.143053770036542,-0.688449628682301,0.345073221369712,-0.553052531551327,0.20160170196604,0.358094877227894,-0.188639494616076
"ANKRD65",0.799104561028378,-0.138510866904664,-0.435359854759029,0.587995720841778,-0.0841295234832377,0.486903059463938,-0.899778980648151,-1.06095821842606,0.744734102887046
"VWA1",0.516999933335784,0.688532531120661,0.801872401166312,0.396134500213156,-0.599745420963484,-0.365678886446726,0.307008057335614,-1.21595486992575,-0.529168245835566
"ATAD3C",-1.60659826278488,1.0016865797231,0.944872086437835,-0.529176751773065,-0.743760061170897,0.275940989528275,-0.125073582509176,0.0680289993223993,0.71408000322641
"ATAD3B",-0.870392883224202,-0.52915130029563,-0.717490398721644,0.593970901135974,-0.333324684070212,1.05505276770825,-0.624023603672004,0.353847555256378,1.07151164588308
"ATAD3A",-0.401408941871409,-0.309622806025581,-0.299114377166555,0.477328996271215,-0.555444434156752,0.386692735859617,-0.266408501239738,0.404507406608045,0.56346992172116
"TMEM240",-0.354647964625195,-0.696025256464563,-0.499018481108189,1.11555534906778,-0.273529803130597,0.578406414333102,-0.449136079525088,-0.13373093126044,0.712126752713186
"SSU72",0.0210256216839859,-0.0174956665349901,-0.0119115418213491,-0.0300477997714239,-0.0177376892567747,-0.152198215763223,-0.0223245656819104,0.153181029185558,0.0775088279601333
"ENSG00000215014",-0.669715307889976,0.158141142197755,-0.209901672253314,0.324235274714203,-0.414270522276809,-0.246130631574227,-0.233202812099724,0.513424984725651,0.777419544456439
"FNDC10",0.972870798590884,0.487644363348995,0.779764446331383,-0.433776595660619,0.631944598674675,-0.635543296703615,0.385464157868062,-0.922793749216833,-1.26557472323293
"ENSG00000286989",0.604313154414235,-0.0358509464103847,0.128919978580505,0.528329780114084,0.436240299626533,0.382758502264547,-0.201010211979514,-1.47700187215996,-0.366698684450048
"ENSG00000272106",0.351358594421982,-0.0858170022723463,0.123009360368275,0.1586829090241,0.179853037735412,-0.283081552163833,-0.0356953977366268,-0.381568575658957,-0.0267413737180053
"MIB2",-0.86678299232485,-0.289511131257838,-0.631364725666439,0.626463141697476,-0.44051339034438,0.849631189091089,-0.596554579992663,0.234977063035924,1.11365542576168
"MMP23B",0.83456603479796,0.121017541690481,0.900918442016843,-0.868479133875383,-0.620928460852097,-0.561201215176614,-0.791505175523401,1.21517149549595,-0.22955952857374
"CDK11B",-0.136296590305817,-0.117198875466417,-0.167161930396892,-0.508594176617075,0.265286099427497,-0.206135357573627,-0.069936567664711,0.723373215377461,0.216664183219581
"SLC35E2B",0.039638425272206,-0.120091853344938,0.150726237705139,0.190581690869761,-0.0241959593223573,-0.351915751503002,0.285367161957566,-0.189794721445319,0.0196847698109455
"MMP23A",-0.0183426816892004,0.425054682756764,0.321411074801008,-0.0344773236617795,0.163407531575059,-0.375497894437329,-0.0281926899614066,0.201610370736155,-0.65497307011927
"CDK11A",-0.766914536381319,0.158311647662427,-0.622391828602771,-0.500208836328312,0.387503764585717,0.600143428820924,-0.663220899262064,0.843192716746259,0.563584542759139
"ENSG00000268575",-0.0496390622045109,0.0016920993227183,0.164305282275858,-0.147382844419409,0.0303987587069301,-0.241531431180405,0.271113752333002,0.0065589803642716,-0.0355155351984555
"ENSG00000227775",-0.343284278232507,-0.290608280350665,-0.296362842997071,0.622453072795205,-0.348097593356582,1.09185700061929,-0.722629251551149,-0.226028118808456,0.512700291881932
"SLC35E2A",0.0395520434535186,-0.0550535692519976,0.182006317418938,0.319747955509642,0.17455971822239,-0.0731064727748274,0.097493067396452,-0.428982105382137,-0.256216954591974
"NADK",0.0922971426007484,0.0480754291450429,0.332336665945213,0.0981529890060413,-0.101226170409902,-0.235949699467192,-0.165282294341278,-0.0290704414811991,-0.039333620997474
"GNB1",0.101864272541057,-0.0990769501916287,0.272388846274231,-0.210038915893803,0.474134405351235,-0.328794930983131,0.0965060197937397,-0.197130284307493,-0.109852462584204
"ENSG00000231050",0.15462872193072,0.306623472585656,-0.166619214012607,-0.426926029212792,0.486699793334562,-0.346485176080914,0.578974542184238,0.109572224968617,-0.69646833569748
"TMEM52",0.596370803787572,0.681999459889604,0.172677819057214,0.993736157871023,0.355465848282366,-0.446089974393344,-0.707056887575754,-0.707719652106037,-0.939383574812644
"CFAP74",0.350165433846299,2.43271970042122,1.69627184679428,2.29506866928254,0.181361450534904,-3.09573280787378,1.35020406034567,-0.971352058765274,-4.23870629458586
"PRKCZ",0.127717695170876,-0.105556937196901,0.301643532684584,0.349088925532475,0.461670583556113,-0.243243874979423,-0.0679559692906553,-0.599422911548194,-0.223941043928876
"PRKCZ-AS1",-0.155304648431789,-0.0947436396025279,-0.441555808295859,-0.456300558842881,0.570701700963891,0.183273882097322,0.092532006567781,0.183022821476268,0.118374244067795
"FAAP20",0.173718183800094,0.0805118037776911,0.167072616266795,0.160487986675292,-0.0152037210721474,-0.225312164844227,0.28848719953122,-0.304043379780625,-0.325718524354092
"SKI",-0.244362677046099,-0.162301252290555,-0.129676482018972,0.357352633564902,-0.103618405072446,0.0915901877815246,-0.1005234540532,-0.0541755535368971,0.345715002671746
"ENSG00000287356",0.0960792733875489,0.215438665551914,-0.446299770805343,1.02308735030261,-0.374036007357604,0.886418499946582,0.229924780269419,-1.12486638231781,-0.505746408977319
"MORN1",0.00955556229086696,0.155828737387671,-0.117632993699414,0.74643595360739,-0.257299556345902,0.0051381413347471,-0.196504796793671,-0.0436708544826345,-0.301850193299053
"ENSG00000269896",0.470902737284455,0.781998115124654,1.05023679163401,0.124479314292673,-0.445620125179193,-1.15427422458094,1.05826091405341,-0.469521495846238,-1.41646202678283
"ENSG00000272420",0.864568591345084,0.113921032847122,-0.0937721006582162,0.494285204087585,0.961442669594035,0.00136742536172385,-0.778658209472691,-0.58207824117168,-0.981076371932962
"RER1",-0.415076644291293,-0.297402202409058,-0.36171653973467,0.23481218092376,0.0503989640074733,0.200205640482029,-0.278350362484775,0.287561930524178,0.579567032982362
"PEX10",-0.0995323116821294,0.0433208204276476,0.0933720767804642,0.514165621045918,-0.181595954353598,0.0703247893930361,-0.219339904197718,-0.381507960453501,0.160792823039881
"PLCH2",-1.14620526718727,-0.99189679889757,-0.611100969324189,0.0326837435026057,0.703241005879563,0.909293450241329,-0.415988064873303,-0.0544339055710918,1.57440680622993
"PANK4",-0.264609266196064,-0.296818691645691,-0.225880936027539,0.355395714612579,0.0132776617699291,0.231198547380668,-0.353790172191824,0.238898684611299,0.302328457686645
"HES5",-2.23478910725057,-3.28226261362276,-1.95763144206919,1.72530700915259,-0.470152156337764,3.03071344429296,-1.53820770524706,1.29309266993663,3.43392990114517
"TNFRSF14",-1.00680798940301,-0.510033450451074,-0.193106839232531,-0.0043411042624151,0.0644058880602286,0.658394692265059,0.745584143327889,-0.187434547900115,0.433339207595964
"PRXL2B",-0.175939542042944,-0.315917194409943,0.0328495833727116,0.845657736327838,-0.197934137869904,0.189012246130561,-0.262088524031424,-0.513688951246486,0.398048783769588
"MMEL1",-0.178287733789073,0.569956672109273,0.870736856913173,0.469587657195319,-0.480909722942482,-0.291591128238746,-0.691327395939934,-0.44291097711275,0.174745771805219
"TTC34",0.195141277629864,0.673385531222792,0.370895868586332,0.270928858384746,0.205216154961181,-0.248574810755211,0.300552929913121,-0.561920911418128,-1.20562489852469
"PRDM16-DT",1.93716581922903,0.479905000593868,-0.0432435880963675,1.16968335884607,-0.223202856568498,-0.597542652590447,-0.262081438527278,-1.25824026351022,-1.20244337937615
"PRDM16",0.898483884520906,0.161410332129329,0.0282894455605138,0.63311121710259,-0.223527192729156,-0.474268864075427,-0.358327615561127,-0.254431469974099,-0.410739736973524
"ENSG00000279839",-0.0862406719214782,0.461127566255499,-0.320497955084166,0.402879362444371,-0.528554255890768,0.721435633734909,-0.111938414582776,0.230119939666352,-0.768331204621943
"ARHGEF16",0.216412264049068,0.020499040161404,-0.468356886534794,0.978550797007449,-0.613214923495793,0.179629643059461,-0.539116163403076,0.0916450485579736,0.133951180598308
"MEGF6",-0.328977700197274,-0.0840864905011802,-0.188897954649936,0.898327821452615,-0.44038029228023,0.769576327758879,-0.175988109757821,-0.681427290040717,0.231853688215672
"ENSG00000238260",0.255995893945883,0.778285906501588,-0.827944162067113,-1.14175334569743,0.0300752531175394,0.471633328219551,0.516059247085483,-0.154246544918042,0.0718944238125405
"TPRG1L",-0.173696912931007,0.13121486637377,0.0960779372427467,-0.425518712913457,0.18910415617635,-0.224682426961732,-0.0607160078595355,0.210230622440651,0.257986478432213
"WRAP73",-0.0631358273181224,-0.168396365099254,-0.250125828196867,-0.0821427135522317,0.060284300360272,0.166159625634428,-0.285684621454654,0.175117781228335,0.4479236483981
"TP73",-0.12175859270353,1.10803828983335,0.647517851717617,1.02218896585564,-0.359746900732953,-0.923326687005192,-0.115383708140424,-0.548101412235625,-0.709427806588884
"TP73-AS1",0.0916358524179959,0.121108109559039,-0.014853056846551,0.0844927969271172,0.0538282826419474,0.151445814740414,-0.00568389657463975,-0.25047968923571,-0.231494213629607
"SMIM1",0.842516033188828,0.674151728972734,0.33713513108269,-0.0344227486333908,0.211742752653532,-0.816967885454923,0.757723948079745,-0.990100102637668,-0.981778857251548
"LRRC47",-0.30391762833001,-0.246363218939838,-0.203327473063477,0.111674379966089,0.106259627450788,0.101645768462665,-0.216750185848702,0.163455328818936,0.487323401483552
"ENSG00000272153",-0.626712227320694,-0.981390069112798,-0.531197444658216,0.784874724369042,-0.754832633109459,1.11528158423702,-0.223877466555525,-0.251255565276529,1.46910909742716
"CEP104",-0.15186370575581,-0.115410257715829,-0.144303748973358,-0.246904793498233,0.0367817889540616,0.0544456596840295,0.126211253100311,0.262376401724994,0.17866740247984
"DFFB",-0.150893021271675,-0.214714784665497,-0.223650860572409,0.101056503891176,-0.0745031653571897,0.0335363672978763,0.0353019060414366,0.106111367971359,0.387755686664925
"C1orf174",-0.182549538808044,0.165626056033535,0.241220434653547,-0.173277913242183,-0.0511693935338817,-0.491655325880065,0.184770308408327,0.307583009812892,-0.000547637444126892
"AJAP1",-1.01605505175015,-1.27219658447568,-0.606724343303178,-1.44957656593114,1.86549508560565,0.786596988540379,1.12450018759609,-0.611181991140989,1.17914227485901
"NPHP4",0.0121120316930297,-0.241835019693103,-0.0938813673042764,0.377445664996316,-0.378397154860481,0.168541655567354,0.0302354254675814,-0.0460559376594709,0.171834701793052
"KCNAB2",0.112582686311134,-0.0174633959252484,0.159841678533251,0.0772913737828214,0.125121102519016,0.126028510908768,-0.070416261905125,-0.696163667058387,0.183177972833769
"CHD5",1.21799080280173,-0.986195822013496,-0.0870273672864728,0.375986865463351,0.416309155160617,0.270036430453201,-0.296458690848056,-1.12316998103271,0.212528607301839
"RPL22",-0.0881189617116886,0.136583448203041,-0.00470450827238444,-0.219513124077558,0.113206637605491,-0.238923322535546,-0.0157030876478599,0.0996527265286895,0.217520191907818
"RNF207",1.46402553037916,0.381571429908081,0.863150425978161,-0.20192433202212,-0.244062233326421,-0.341336510143918,0.14525100577124,-1.33197798043052,-0.734697336113666
"ICMT",0.214912014572208,-0.0773426745427521,0.419984826874543,0.510620948985897,-0.288166917195467,-0.331453176078691,-0.0374406350557548,-0.393444598040827,-0.0176697895191538
"GPR153",0.550706112141379,0.244892417660775,0.602975484632381,0.100631052680416,0.365153140429541,-0.459223739798701,0.24106339536582,-1.36612807212824,-0.280069790983372
"ACOT7",-0.146298362270085,-0.36964203094258,0.257713389232245,-0.015425220853734,0.353976547006218,-0.0464819653657891,0.00711572496954815,-0.409465407402674,0.368507325626851
"ENSG00000271746",-0.615976372617053,1.37284804411659,-0.511259219715221,-0.762502609935296,0.0548966420560075,-0.145652279967523,0.0229275804075443,1.13738915641868,-0.552670940763724
"HES2",-0.342501726421499,0.939247411399658,0.550175895343312,0.371828980465394,0.286118660655117,-0.29585967567406,0.350425612846251,-1.22386370388974,-0.635571454724436
"ESPN",-1.43725682043831,0.53932149001369,0.876668913963597,0.376869374403204,-0.230664043665508,0.482743216152591,0.191445674292541,-0.54167146372604,-0.257456340995765
"TNFRSF25",0.0583981657618553,-0.0368325552934534,-0.0963128841335497,0.0513335449557539,-0.190003366715339,0.135468793601699,0.183944846262523,-0.273568482723366,0.167571938283876
"PLEKHG5",0.200354313227769,0.0334821561425622,0.126086740625452,-0.0817214941272892,-0.0774659443898527,-0.149793041078984,0.144386747051455,-0.143627779855792,-0.0517016975953153
"NOL9",0.0811096097419695,-0.0551586560050232,0.00916799493809606,-0.0137812556314723,-0.118873653694288,-0.0969145008816872,0.145450849443701,-0.0278880409214626,0.0768876530101732
"ZBTB48",-0.325609261163192,-0.338043671580844,-0.49555307887064,0.441442391523906,-0.383632238775386,0.558012772341934,-0.301351323296155,0.246340105125763,0.598394304694618
"KLHL21",-0.317215114787781,0.0293920856597749,-0.156401999402164,0.365254191707274,-0.254558332643093,0.362871714398664,-0.525142108423672,-0.0402809757988747,0.536080539289876
"PHF13",0.23900889254053,-0.0913106999970523,0.0195134156769114,0.267501800666219,-0.150539126219881,-0.0649880605263631,-0.159970585655265,-0.238480937871257,0.17926530138616
"THAP3",-0.374291005868179,-0.352089054387685,-0.21028438460503,-0.002693422041252,-0.0100089133123991,0.157439173708988,-0.115393209557345,0.293695989119185,0.61362482694372
"DNAJC11",-0.0771380168357734,-0.0959153022520596,0.0313444452162628,0.0648806701273159,-0.030900216711343,0.105718227729357,0.194904657112451,-0.0218674195553854,-0.17102704483082
"CAMTA1-DT",-0.183576896618847,0.214114355931572,-0.329110114655254,-0.574267365547249,0.0165724556275186,0.15692262408785,0.106689025700859,0.257363257279523,0.335292658194026
"CAMTA1",0.361636530999302,-0.117520945112271,0.0600487006317296,-0.210018272330922,0.461109555160583,-0.0571176458428191,0.0424506608966349,-0.400214983164521,-0.14037360123771
"ENSG00000270171",0.185888303563584,0.0125716559713268,0.00290219645050688,-0.472999536356726,1.10752108459449,0.0820972779647708,0.00747034718947542,-0.376965553961483,-0.548485775415942
"ENSG00000270035",0.281459173145602,-1.12969390906539,0.361308429784112,-0.41045623760663,0.527781287915935,0.750355704466127,0.378045052350618,-0.373753604123604,-0.38504589686677
"VAMP3",0.202788195184618,0.444159615533473,0.451181276802277,0.153716304359313,-0.23088565385453,-0.474457740313153,-0.17269642921117,-0.224699372245625,-0.149106196255201
"ENSG00000269925",-0.119071272078905,-0.18765285221228,-0.926702694843435,0.42822595597366,0.0533229102640587,0.901681509816165,-0.165253569823654,-0.342731947738789,0.358181960643179
"PER3",0.117583219793387,0.342599457339011,-0.0363485907964174,0.268148381180766,0.0399213596702128,-0.278678247700273,-0.341034202569039,0.254424230325881,-0.366615607243526
"TNFRSF9",1.45811267848532,1.12172254232047,2.40655975988458,-1.5875157624889,-0.763890284092563,-0.29504812525706,-0.594702464330138,-0.69308828481095,-1.05215005971075
"PARK7",-0.362512445713985,-0.234863233171425,-0.129861038711988,0.511243769503549,-0.0368671573986612,0.139305861929945,-0.255946925972578,-0.18547392198942,0.554975091524567
"Y_RNA",-0.185520798091101,0.0410926693560256,-0.300856175289393,-0.24451012164088,-0.225002784454443,0.384985337632454,0.0520631116113979,0.548868085268063,-0.0711193243921189
"ENSG00000284747",-0.269271485961769,0.115340979812896,-0.368523931177739,0.172871784492625,-0.72381592570867,0.0822380186433892,-0.0540495748392618,0.450045342366482,0.595164792372049
"ERRFI1",-0.247882356851903,0.0275245137138125,0.115967938349025,-0.20869150122397,-0.0210714631462201,0.0936405547050416,-0.00811446747155298,-0.106786400694024,0.355413182619792
"ENSG00000238290",-0.158193582069819,-0.282005260864597,0.238725239444412,-0.0452661865610187,-0.672578811523192,0.924175169062349,-0.0363160475915807,0.112877100858948,-0.0814176207555033
"SLC45A1",0.314813228554902,-0.493319178553458,0.0777167680310615,-0.348784275389322,0.933325086111653,-0.132394518973395,-0.21863790363297,-0.370660202180949,0.237940996032481
"RERE",0.190131677279449,-0.0487804597842807,0.048574855688317,-0.610439978739542,0.600904790421836,-0.345139349094834,0.478170577600787,0.0184248719278681,-0.331846985299592
"RPL7P7",-0.140472603372944,0.300100552346638,-0.319897492619128,0.111595572718235,-0.969118409203763,1.03684525246481,-0.574249931268018,0.799469200199119,-0.24427214126495
"ENO1",0.286409671609553,0.430002414850776,0.326539053633049,1.23007392548606,-0.472260829954978,-0.327076942358293,0.268107083033478,-1.08241183861842,-0.65938253768122
"GPR157",-0.00561079482915128,0.233123026066583,0.300631943263772,0.357297128877126,0.157816678193321,-0.108320787829686,-0.299014734028443,-0.404279696110189,-0.231642763603328
"MIR34AHG",-1.00504669354427,-0.3506248139952,-0.862249947386396,0.291008559784864,0.754746036566896,1.77478628245714,-1.16362824521108,-0.0853133603647951,0.646322181692841
"LNCTAM34A",-0.552959389485938,-0.293987175927092,-0.844136849395331,-0.0555624964549755,1.55064275958924,1.40140598169505,-0.658798747331275,-0.152190694798196,-0.394413387891484
"H6PD",0.350249346882412,0.269103259662108,0.203085811980407,0.194059873557287,-0.185525802216128,-0.183183096864246,0.11997707859016,-0.289101742810061,-0.478664728781935
"SPSB1",0.150871326682454,0.559677221491674,0.324192103373852,0.251769406011404,0.31294734714951,-0.320928942440123,-0.237634125018478,-0.43769855107995,-0.60319578617034
"LINC02606",0.50561275810713,0.283098118324087,0.8141912903364,-0.0841025665943034,0.0120626838890652,-0.691203890694436,0.0824975689443204,-0.589199826497852,-0.332956135814411
"SLC25A33",-0.999647033068594,-0.00462936703956762,-0.505064399251482,0.857731935362458,-0.75018561755082,0.629330441925498,-0.623857823721862,0.393991523578818,1.00233033976555
"ENSG00000231181",-0.690577419225126,-0.343322468817113,-1.22176215859436,0.963675586296106,-0.490428066978761,0.961166127948532,-0.982119265334142,1.15275956843942,0.650608096265441
"TMEM201",0.107392006282346,0.00193815785540252,-0.00468423202161183,-0.0406638719802013,0.0860826645623112,-0.0652288626333286,0.00431908858178698,-0.0243114968357911,-0.0648434538109157
"PIK3CD",-0.0524225213236407,-0.353050454476856,-0.0459585747742719,0.113399070563545,0.729607169063373,0.00426190638471446,-0.0953751206202611,-0.267415281848043,-0.0330461929685573
"CLSTN1",0.129006740153307,-0.274619198063922,-0.227251142756975,0.150334787286402,0.183261551423149,0.0424145070110242,-0.111810281943965,-0.148705265789817,0.257368302680804
"CTNNBIP1",0.485544252221889,0.108557501775339,0.31177026480769,0.390078954331444,0.123284343588907,-0.345059709786184,-0.0930024241072385,-0.663765147881886,-0.317408034949961
